イシュー ID,説明,状態,重要度,ストーリー ポイント,プロジェクト パス,場所の種類,パス,線,列,インシデント ID,ヘルプ リンク,アセンブリ名,アセンブリ バージョン,アセンブリ公開キー,スニペット
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CheckListMakerTest.Tests\CheckListMakerTest.Tests.csproj,File,CheckListMakerTest.Tests\obj\Debug\net8.0\CommunityToolkit.Maui.SourceGenerators\CommunityToolkit.Maui.SourceGenerators.Generators.TextColorToGenerator\TimePickerTextColorTo.g.shared.cs,74,8,"M:Microsoft.Maui.Controls.Animation.#ctor(System.Action{System.Double},System.Double,System.Double,Microsoft.Maui.Easing,System.Action)",,,,,"static Animation GetBlueTransformAnimation(Microsoft.Maui.Controls.TimePicker element, float targetBlue) => new(v => element.TextColor = element.TextColor.WithBlue(v), element.TextColor.Blue, targetBlue);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CheckListMakerTest.Tests\CheckListMakerTest.Tests.csproj,File,CheckListMakerTest.Tests\obj\Debug\net8.0\CommunityToolkit.Maui.SourceGenerators\CommunityToolkit.Maui.SourceGenerators.Generators.TextColorToGenerator\TimePickerTextColorTo.g.shared.cs,73,8,P:Microsoft.Maui.Controls.TimePicker.TextColor,,,,,"static Animation GetGreenTransformAnimation(Microsoft.Maui.Controls.TimePicker element, float targetGreen) => new(v => element.TextColor = element.TextColor.WithGreen(v), element.TextColor.Green, targetGreen);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CheckListMakerTest.Tests\CheckListMakerTest.Tests.csproj,File,CheckListMakerTest.Tests\obj\Debug\net8.0\CommunityToolkit.Maui.SourceGenerators\CommunityToolkit.Maui.SourceGenerators.Generators.TextColorToGenerator\TimePickerTextColorTo.g.shared.cs,73,8,P:Microsoft.Maui.Controls.TimePicker.TextColor,,,,,"static Animation GetGreenTransformAnimation(Microsoft.Maui.Controls.TimePicker element, float targetGreen) => new(v => element.TextColor = element.TextColor.WithGreen(v), element.TextColor.Green, targetGreen);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CheckListMakerTest.Tests\CheckListMakerTest.Tests.csproj,File,CheckListMakerTest.Tests\obj\Debug\net8.0\CommunityToolkit.Maui.SourceGenerators\CommunityToolkit.Maui.SourceGenerators.Generators.TextColorToGenerator\TimePickerTextColorTo.g.shared.cs,73,8,P:Microsoft.Maui.Controls.TimePicker.TextColor,,,,,"static Animation GetGreenTransformAnimation(Microsoft.Maui.Controls.TimePicker element, float targetGreen) => new(v => element.TextColor = element.TextColor.WithGreen(v), element.TextColor.Green, targetGreen);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CheckListMakerTest.Tests\CheckListMakerTest.Tests.csproj,File,CheckListMakerTest.Tests\obj\Debug\net8.0\CommunityToolkit.Maui.SourceGenerators\CommunityToolkit.Maui.SourceGenerators.Generators.TextColorToGenerator\TimePickerTextColorTo.g.shared.cs,73,8,T:Microsoft.Maui.Controls.Animation,,,,,"static Animation GetGreenTransformAnimation(Microsoft.Maui.Controls.TimePicker element, float targetGreen) => new(v => element.TextColor = element.TextColor.WithGreen(v), element.TextColor.Green, targetGreen);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CheckListMakerTest.Tests\CheckListMakerTest.Tests.csproj,File,CheckListMakerTest.Tests\obj\Debug\net8.0\CommunityToolkit.Maui.SourceGenerators\CommunityToolkit.Maui.SourceGenerators.Generators.TextColorToGenerator\TimePickerTextColorTo.g.shared.cs,73,8,"M:Microsoft.Maui.Controls.Animation.#ctor(System.Action{System.Double},System.Double,System.Double,Microsoft.Maui.Easing,System.Action)",,,,,"static Animation GetGreenTransformAnimation(Microsoft.Maui.Controls.TimePicker element, float targetGreen) => new(v => element.TextColor = element.TextColor.WithGreen(v), element.TextColor.Green, targetGreen);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CheckListMakerTest.Tests\CheckListMakerTest.Tests.csproj,File,CheckListMakerTest.Tests\obj\Debug\net8.0\CommunityToolkit.Maui.SourceGenerators\CommunityToolkit.Maui.SourceGenerators.Generators.TextColorToGenerator\TimePickerTextColorTo.g.shared.cs,72,8,P:Microsoft.Maui.Controls.TimePicker.TextColor,,,,,"static Animation GetRedTransformAnimation(Microsoft.Maui.Controls.TimePicker element, float targetRed) => new(v => element.TextColor = element.TextColor.WithRed(v), element.TextColor.Red, targetRed);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CheckListMakerTest.Tests\CheckListMakerTest.Tests.csproj,File,CheckListMakerTest.Tests\obj\Debug\net8.0\CommunityToolkit.Maui.SourceGenerators\CommunityToolkit.Maui.SourceGenerators.Generators.TextColorToGenerator\TimePickerTextColorTo.g.shared.cs,72,8,P:Microsoft.Maui.Controls.TimePicker.TextColor,,,,,"static Animation GetRedTransformAnimation(Microsoft.Maui.Controls.TimePicker element, float targetRed) => new(v => element.TextColor = element.TextColor.WithRed(v), element.TextColor.Red, targetRed);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CheckListMakerTest.Tests\CheckListMakerTest.Tests.csproj,File,CheckListMakerTest.Tests\obj\Debug\net8.0\CommunityToolkit.Maui.SourceGenerators\CommunityToolkit.Maui.SourceGenerators.Generators.TextColorToGenerator\TimePickerTextColorTo.g.shared.cs,72,8,P:Microsoft.Maui.Controls.TimePicker.TextColor,,,,,"static Animation GetRedTransformAnimation(Microsoft.Maui.Controls.TimePicker element, float targetRed) => new(v => element.TextColor = element.TextColor.WithRed(v), element.TextColor.Red, targetRed);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CheckListMakerTest.Tests\CheckListMakerTest.Tests.csproj,File,CheckListMakerTest.Tests\obj\Debug\net8.0\CommunityToolkit.Maui.SourceGenerators\CommunityToolkit.Maui.SourceGenerators.Generators.TextColorToGenerator\TimePickerTextColorTo.g.shared.cs,72,8,T:Microsoft.Maui.Controls.Animation,,,,,"static Animation GetRedTransformAnimation(Microsoft.Maui.Controls.TimePicker element, float targetRed) => new(v => element.TextColor = element.TextColor.WithRed(v), element.TextColor.Red, targetRed);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CheckListMakerTest.Tests\CheckListMakerTest.Tests.csproj,File,CheckListMakerTest.Tests\obj\Debug\net8.0\CommunityToolkit.Maui.SourceGenerators\CommunityToolkit.Maui.SourceGenerators.Generators.TextColorToGenerator\TimePickerTextColorTo.g.shared.cs,72,8,"M:Microsoft.Maui.Controls.Animation.#ctor(System.Action{System.Double},System.Double,System.Double,Microsoft.Maui.Easing,System.Action)",,,,,"static Animation GetRedTransformAnimation(Microsoft.Maui.Controls.TimePicker element, float targetRed) => new(v => element.TextColor = element.TextColor.WithRed(v), element.TextColor.Red, targetRed);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CheckListMakerTest.Tests\CheckListMakerTest.Tests.csproj,File,CheckListMakerTest.Tests\obj\Debug\net8.0\CommunityToolkit.Maui.SourceGenerators\CommunityToolkit.Maui.SourceGenerators.Generators.TextColorToGenerator\TimePickerTextColorTo.g.shared.cs,39,12,T:Microsoft.Maui.Controls.Animation,,,,,"new Animation              {                  {                      0,                      1,                      GetRedTransformAnimation(element, color.Red)                  },                  {                      0,                      1,                      GetGreenTransformAnimation(element, color.Green)                  },                  {                      0,                      1,                      GetBlueTransformAnimation(element, color.Blue)                  },                  {                      0,                      1,                      GetAlphaTransformAnimation(element, color.Alpha)                  },              }.Commit(element, nameof(TextColorTo), rate, length, easing, (d, b) => animationCompletionSource.SetResult(true));"
